time,arts_entertainment,autos,beauty_fitness,books_lit,action_adventure,campaigns_elections,celebs,discrimination,entertainment_media,games_systems_consoles,health_news,infectious_diseases,law_enf,lottos,mobiles,online_vids,scifi_fantasy,sport_news,tv_shows,voice_vid_chat,weather,covid_cases,stay_at_home,mass_gathering_ban
2020-01-12,87,71,79,85,46,1,46,48,49,47,98,10,42,69,73,83,56,82,83,7,77,n/a,False,False
2020-01-19,87,70,97,88,57,0,51,31,54,47,58,16,41,81,59,82,59,75,74,7,56,n/a,False,False
2020-01-26,83,67,85,67,50,1,44,12,35,37,72,20,63,56,51,82,50,47,75,43,37,n/a,False,False
2020-02-02,84,71,79,67,74,7,58,24,51,31,29,19,57,44,57,79,57,26,96,28,77,n/a,False,False
2020-02-09,85,68,83,69,62,3,48,48,79,65,29,16,34,38,70,90,57,56,94,28,58,n/a,False,False
2020-02-16,89,75,95,78,53,2,58,18,63,42,57,17,51,57,76,90,45,62,85,21,58,n/a,False,False
2020-02-23,82,71,82,77,54,3,36,48,52,50,28,20,44,47,68,62,33,40,79,14,54,n/a,False,False
2020-03-01,84,69,76,70,40,10,39,12,44,46,42,31,42,72,59,84,48,60,84,21,50,n/a,False,False
2020-03-08,79,67,78,71,37,2,55,47,41,35,27,57,33,53,58,85,36,49,80,41,43,1.0,False,False
2020-03-15,84,62,74,71,49,1,45,11,72,93,81,100,27,56,54,88,46,44,73,100,36,8.0,False,False
2020-03-22,91,59,80,89,46,1,47,40,100,66,26,76,45,43,60,91,48,29,78,53,36,52.0,False,False
2020-03-29,97,68,82,84,66,1,55,44,74,72,39,60,49,35,60,87,55,47,91,64,40,234.0,True,True
2020-04-05,98,67,80,75,74,1,47,17,58,67,94,50,40,43,60,85,54,29,93,26,41,512.0,True,True
2020-04-12,95,73,89,77,74,0,58,28,94,100,39,48,55,35,89,96,46,38,100,59,45,733.0,True,True
2020-04-19,91,75,91,81,47,0,58,39,66,68,38,36,65,29,82,85,59,24,88,39,47,813.0,True,True
2020-04-26,94,84,88,88,59,1,48,17,83,89,65,27,34,35,74,94,61,38,91,45,34,852.0,True,True
2020-05-03,92,90,81,73,54,0,46,11,76,83,77,23,39,33,68,90,62,47,88,39,53,896.0,True,True
2020-05-10,87,84,94,76,46,0,48,17,71,62,65,24,68,41,67,87,56,43,95,52,47,926.0,True,True
2020-05-17,80,82,75,82,55,0,39,11,69,51,66,21,61,25,80,77,60,10,82,20,38,940.0,False,False
2020-05-24,81,88,81,70,57,0,51,34,60,51,40,18,74,47,76,90,53,39,64,26,70,957.0,False,False
2020-05-31,79,87,94,78,64,1,59,77,69,40,26,14,80,38,55,74,27,19,78,38,56,981.0,False,False
2020-06-07,80,88,88,70,53,0,54,85,76,66,39,15,100,59,72,63,42,34,83,66,51,1061.0,False,False
2020-06-14,76,84,71,64,52,1,45,69,68,53,13,16,59,50,67,57,46,34,65,13,40,1125.0,False,False
2020-06-21,75,88,82,63,64,1,60,100,42,49,41,12,66,45,87,60,40,20,75,48,69,1159.0,False,False
2020-06-28,81,89,79,63,60,1,64,70,48,44,14,20,54,35,60,70,40,20,69,14,70,1204.0,False,False
2020-07-05,81,92,82,57,58,1,70,30,66,48,42,23,41,41,71,54,59,25,69,34,63,1251.0,False,False
2020-07-12,79,89,85,64,44,1,73,36,63,29,28,21,65,44,58,79,42,20,75,42,62,1295.0,False,False
2020-07-19,81,78,81,61,30,0,42,67,49,59,100,14,37,64,73,67,38,41,82,35,49,1349.0,False,False
2020-07-26,77,91,81,62,47,1,53,31,67,61,43,17,60,39,50,78,38,52,72,7,62,1401.0,False,False
2020-08-02,78,92,79,63,52,1,73,18,45,36,70,12,42,38,62,77,83,72,82,21,69,1425.0,False,False
2020-08-09,80,86,82,57,32,2,56,59,50,61,28,13,44,33,79,66,52,50,81,14,47,1458.0,False,False
2020-08-16,76,90,74,61,67,1,64,36,72,70,28,12,50,41,81,79,37,81,77,62,55,1515.0,False,False
2020-08-23,82,84,73,56,55,1,55,12,73,64,14,12,69,51,42,82,51,75,78,41,75,1556.0,False,False
2020-08-30,83,80,71,64,86,1,50,17,57,44,54,13,32,48,68,70,65,74,72,0,44,1612.0,False,False
2020-09-06,78,80,79,84,70,1,52,29,56,71,27,12,47,41,55,92,51,90,81,27,44,1646.0,False,False
2020-09-13,84,75,74,80,63,1,41,23,61,74,68,11,54,42,83,100,54,73,79,27,48,1684.0,False,False
2020-09-20,83,70,63,89,47,1,37,52,68,83,27,13,64,36,67,87,49,34,75,13,36,1718.0,False,False
2020-09-27,84,72,68,69,54,3,96,59,56,59,84,9,30,33,66,63,52,45,74,14,54,1746.0,False,False
2020-10-04,81,72,75,74,36,3,100,36,56,43,84,12,64,33,51,77,41,40,75,34,44,1788.0,False,False
2020-10-11,76,71,76,63,36,1,58,6,36,41,58,11,47,41,66,62,43,42,79,22,47,1871.0,False,False
2020-10-18,73,69,66,56,51,2,62,25,40,31,44,12,46,49,32,65,63,42,72,36,46,1943.0,False,False
2020-10-25,75,64,66,64,100,2,55,25,47,50,57,16,55,43,79,64,69,58,70,22,43,2087.0,False,False
2020-11-01,67,57,54,57,50,100,86,41,45,52,41,10,35,51,68,62,47,44,64,7,36,2212.0,False,False
2020-11-08,74,62,72,48,50,8,86,25,51,92,14,15,37,30,65,75,41,21,86,21,35,2436.0,False,False
2020-11-15,72,60,74,56,48,2,59,6,67,75,14,17,37,40,54,64,46,31,61,14,37,2971.0,False,False
2020-11-22,74,60,69,62,46,1,57,31,58,90,43,13,37,49,70,69,52,31,72,43,40,3727.0,False,False
2020-11-29,72,68,66,57,46,1,45,18,46,58,28,14,42,56,48,77,75,41,70,28,46,4225.0,False,False
2020-12-06,76,60,68,58,46,1,46,6,53,85,58,17,26,59,71,69,69,21,71,21,40,5015.0,False,False
2020-12-13,73,63,70,63,59,1,60,12,63,58,87,17,35,50,59,69,46,37,81,29,65,5753.0,False,False
2020-12-20,87,60,73,56,70,0,61,0,80,94,31,17,47,85,73,84,100,34,78,31,50,6443.0,False,False
