time,arts_entertainment,autos,beauty_fitness,books_lit,action_adventure,campaigns_elections,celebs,discrimination,entertainment_media,games_systems_consoles,health_news,infectious_diseases,law_enf,lottos,mobiles,online_vids,scifi_fantasy,sport_news,tv_shows,voice_vid_chat,weather,covid_cases,stay_at_home,mass_gathering_ban
2020-01-12,84,67,85,57,50,1,45,26,62,52,45,12,34,46,46,73,43,55,81,34,100,n/a,False,False
2020-01-19,85,66,84,73,59,0,37,36,72,46,27,17,53,50,53,82,35,60,90,21,62,n/a,False,False
2020-01-26,81,70,81,70,59,0,51,19,55,48,46,26,49,61,54,80,58,31,82,45,48,n/a,False,False
2020-02-02,84,71,82,68,48,4,56,11,66,46,33,18,38,49,48,71,38,66,78,25,84,n/a,False,False
2020-02-09,85,70,83,65,55,2,47,3,56,41,33,19,32,40,64,61,45,45,76,20,76,n/a,False,False
2020-02-16,80,71,85,48,53,2,53,11,63,68,33,17,39,42,49,71,32,38,81,20,53,n/a,False,False
2020-02-23,82,78,86,73,45,3,42,21,56,45,83,28,39,42,51,73,34,57,78,29,70,n/a,False,False
2020-03-01,80,75,84,75,51,8,47,24,55,51,51,44,36,37,60,71,50,47,78,19,50,n/a,False,False
2020-03-08,81,67,86,66,45,1,50,33,56,46,37,75,41,38,41,66,53,41,80,47,47,0.0,False,False
2020-03-15,84,56,86,61,63,1,59,10,79,72,56,100,33,34,42,79,45,65,73,84,47,3.0,False,False
2020-03-22,92,64,82,66,66,0,58,15,77,66,54,78,40,32,53,85,44,19,80,76,48,89.0,False,False
2020-03-29,100,65,83,68,74,0,52,22,100,78,59,69,45,38,58,98,64,12,85,81,47,253.0,False,False
2020-04-05,90,66,84,65,53,0,50,10,74,78,67,66,37,37,52,88,66,21,89,66,55,470.0,True,False
2020-04-12,93,75,96,73,56,0,60,12,72,86,48,54,43,38,63,95,78,28,90,83,51,633.0,True,False
2020-04-19,90,81,91,57,54,0,53,15,84,84,82,42,48,30,55,90,35,37,87,32,52,867.0,True,False
2020-04-26,93,81,96,68,63,0,64,12,76,66,66,30,47,43,64,86,42,35,85,49,54,1015.0,True,False
2020-05-03,92,82,100,76,54,0,50,17,54,63,30,26,35,31,59,100,43,37,91,81,64,1185.0,False,False
2020-05-10,88,82,93,70,56,0,48,12,69,56,66,29,57,32,60,79,55,26,100,50,59,1436.0,False,False
2020-05-17,82,91,91,53,57,0,44,20,66,65,24,23,49,35,49,74,44,28,68,55,46,1687.0,False,False
2020-05-24,81,90,92,61,59,0,53,20,66,42,62,16,44,39,44,64,48,17,77,28,70,2055.0,False,False
2020-05-31,83,88,85,71,63,0,64,100,57,65,24,17,100,34,56,73,55,28,72,45,72,2325.0,False,False
2020-06-07,79,85,94,67,66,0,56,70,50,79,60,17,73,39,54,66,51,26,77,32,65,2570.0,False,False
2020-06-14,80,93,92,60,54,0,63,48,50,44,43,17,50,39,54,68,36,22,73,19,47,2793.0,False,False
2020-06-21,81,93,98,56,61,1,52,91,65,58,44,19,47,42,65,73,50,27,71,10,71,2957.0,False,False
2020-06-28,85,98,95,54,59,1,70,54,57,58,51,22,46,36,59,71,48,37,82,14,91,3191.0,False,False
2020-07-05,88,98,92,53,68,1,60,31,66,43,19,21,49,39,62,74,41,57,75,43,93,3415.0,False,False
2020-07-12,86,97,98,57,45,2,67,21,64,56,46,22,64,40,46,67,49,33,78,54,86,3539.0,False,False
2020-07-19,88,98,91,58,53,1,60,46,65,52,13,16,49,41,62,73,44,38,88,40,76,3687.0,False,False
2020-07-26,86,96,97,58,65,1,53,27,57,50,53,21,45,39,50,77,52,51,83,25,77,3814.0,False,False
2020-08-02,84,96,94,59,53,1,63,32,48,53,26,18,55,30,70,81,40,33,74,25,79,3958.0,False,False
2020-08-09,84,98,82,53,60,1,56,60,56,58,38,18,50,43,59,74,50,42,79,29,56,4042.0,False,False
2020-08-16,84,94,88,50,61,1,67,34,77,54,45,14,39,36,61,78,39,75,74,24,69,4168.0,False,False
2020-08-23,84,94,89,54,76,1,67,21,60,46,51,14,54,35,64,76,39,74,83,58,74,4335.0,False,False
2020-08-30,83,88,83,58,66,1,54,31,48,54,25,14,34,28,57,73,42,60,87,28,54,4512.0,False,False
2020-09-06,82,86,89,70,69,1,55,18,64,57,50,12,52,37,48,79,50,66,79,24,51,4682.0,False,False
2020-09-13,84,83,84,77,51,1,48,23,71,59,31,15,42,36,51,83,67,79,78,28,52,4863.0,False,False
2020-09-20,79,84,83,78,47,2,47,38,56,54,31,16,44,26,63,77,41,57,83,28,46,5079.0,False,False
2020-09-27,82,79,83,70,49,3,88,31,55,48,19,11,40,28,47,79,31,74,73,34,60,5288.0,False,False
2020-10-04,81,77,77,67,51,3,100,37,43,49,26,13,41,39,48,74,24,54,80,15,51,5519.0,False,False
2020-10-11,76,77,78,50,42,2,58,22,45,54,33,14,53,46,72,60,51,52,77,46,64,5723.0,False,False
2020-10-18,74,70,77,46,45,3,57,11,45,47,47,14,46,46,58,57,33,62,75,31,48,5939.0,False,False
2020-10-25,76,69,76,48,100,2,49,38,40,69,59,13,34,48,56,68,64,57,73,15,58,6201.0,False,False
2020-11-01,70,58,67,36,56,100,92,28,38,43,25,10,18,36,52,62,47,39,62,14,42,6715.0,False,False
2020-11-08,78,68,79,53,52,9,88,30,56,100,26,17,40,44,54,69,52,31,98,25,47,7693.0,False,False
2020-11-15,75,66,71,52,55,2,53,16,48,71,20,17,36,43,55,63,44,25,73,40,45,8944.0,False,False
2020-11-22,78,64,72,43,66,1,57,19,61,74,26,17,39,49,49,61,67,46,85,39,53,10359.0,False,False
2020-11-29,75,63,77,56,47,1,53,24,43,65,45,14,39,39,55,52,72,40,69,64,69,11508.0,False,False
2020-12-06,73,64,76,56,52,1,47,13,44,78,46,17,41,45,49,66,83,25,76,55,54,13348.0,False,False
2020-12-13,73,61,70,51,38,1,53,16,46,72,80,22,41,36,55,72,57,36,73,70,79,15923.0,False,False
2020-12-20,76,60,78,48,46,0,59,12,65,90,43,19,30,54,58,71,64,48,75,22,59,18946.0,False,False
