time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-07-07,75,50,71,52,68,66,62,48,92,68,77,68,66,65,68,51,71,85,72,69,67,72,63,66,65,65,65,74,76,73,61,80,67,69,57,63,67,72,65,63,78,55,65,75,71,58,68,83,57,57,61
2019-07-14,82,71,77,55,68,77,67,49,68,70,71,70,61,68,74,64,67,74,82,62,64,78,72,65,59,66,43,69,68,52,67,65,75,69,63,71,74,72,67,71,71,37,68,74,72,44,69,73,64,72,34
2019-07-21,77,61,72,60,69,75,64,61,72,77,73,54,68,69,64,80,74,73,72,60,71,81,71,69,66,64,45,59,77,64,67,75,72,75,50,71,76,72,62,70,80,66,70,77,86,60,77,77,57,70,51
2019-07-28,83,63,76,58,69,75,57,63,66,77,78,65,57,70,68,67,80,71,72,52,56,82,65,68,69,62,53,69,77,84,64,74,68,70,52,71,72,80,62,69,74,44,70,75,64,62,66,85,68,65,66
2019-08-04,81,71,75,57,69,81,62,67,75,76,77,76,71,66,75,63,78,79,60,58,63,75,68,81,57,65,89,65,72,66,61,62,65,74,58,64,66,75,68,63,66,65,66,73,69,66,64,82,59,74,66
2019-08-11,71,67,83,59,69,71,56,56,70,75,82,70,96,66,87,64,72,84,67,74,68,75,65,62,80,70,76,68,67,67,55,78,71,73,55,60,80,71,67,61,72,77,70,79,81,48,68,78,66,76,56
2019-08-18,79,66,78,64,72,73,71,70,62,73,76,79,61,72,86,74,86,71,70,65,61,84,69,67,72,71,65,90,64,68,64,69,72,71,61,67,69,66,69,68,74,63,69,79,86,44,74,79,66,69,79
2019-08-25,83,96,82,58,71,82,67,69,88,69,81,54,74,75,80,85,97,77,83,68,74,78,67,69,84,74,78,74,84,64,59,79,72,73,69,72,90,75,67,67,78,68,64,75,86,57,79,78,79,81,93
2019-09-01,77,89,74,75,74,86,68,68,73,80,79,45,77,65,72,89,75,90,73,75,67,81,75,67,79,63,87,98,97,65,66,73,72,81,64,72,78,77,73,68,83,73,63,75,71,63,75,74,58,69,76
2019-09-08,68,64,70,59,68,66,73,50,70,69,76,73,55,69,66,72,80,74,69,71,60,77,70,66,59,70,69,92,77,67,62,65,71,78,57,66,73,80,67,49,69,77,59,71,69,46,72,75,50,67,59
2019-09-15,74,48,70,59,69,67,55,40,62,69,77,58,64,65,67,78,70,80,59,51,56,72,66,68,72,55,70,67,90,69,57,65,76,68,67,61,77,71,67,84,59,54,55,76,71,53,68,77,53,72,76
2019-09-22,81,68,68,63,71,65,54,58,75,61,72,59,51,66,61,61,75,75,61,61,63,71,65,63,62,63,62,64,82,47,61,66,67,68,62,61,71,75,62,55,67,66,56,68,66,69,66,75,67,68,49
2019-09-29,64,82,67,56,68,68,61,50,58,59,67,64,63,60,72,69,61,73,50,53,58,73,60,60,50,60,75,64,76,43,57,67,71,66,64,62,75,84,66,58,62,66,60,66,61,51,60,70,48,68,29
2019-10-06,71,79,63,56,66,69,64,47,67,61,74,66,64,62,60,75,60,79,58,65,65,77,61,61,63,67,68,71,69,59,57,80,69,68,68,70,59,70,61,77,64,57,58,65,70,64,63,67,43,66,31
2019-10-13,68,53,58,65,66,65,63,59,81,70,71,66,69,62,67,62,64,66,64,50,60,77,59,65,61,62,58,71,78,53,56,52,64,66,61,59,60,72,65,58,65,62,61,66,70,54,63,72,75,62,49
2019-10-20,67,88,75,64,66,65,60,54,70,71,70,59,70,62,76,62,74,70,69,47,61,72,68,74,83,67,61,70,66,63,58,68,70,73,52,70,67,73,70,66,70,60,72,70,68,43,64,64,64,66,49
2019-10-27,66,84,63,79,66,76,60,47,83,63,69,65,76,61,68,71,68,73,79,61,67,71,68,75,100,72,58,67,77,62,56,60,66,71,64,69,71,71,70,59,75,59,65,68,73,64,67,68,60,65,49
2019-11-03,61,83,77,72,69,74,69,63,74,66,72,56,63,63,71,68,61,80,73,68,66,74,71,67,76,69,58,76,80,63,62,75,70,69,65,67,80,69,67,62,64,51,57,71,68,55,68,71,61,65,54
2019-11-10,74,76,70,60,73,69,66,67,59,68,67,65,81,64,61,70,61,69,61,59,63,75,72,67,71,74,82,80,72,71,59,78,70,70,57,72,61,75,65,78,64,64,59,68,70,79,72,78,58,69,51
2019-11-17,62,64,65,66,66,70,64,38,71,64,70,64,63,60,68,61,64,75,66,48,59,77,66,65,68,71,57,64,71,60,63,65,73,68,79,65,63,73,63,77,59,49,63,71,63,52,70,72,53,73,60
2019-11-24,71,66,71,62,70,73,63,53,48,70,66,55,75,68,73,85,72,75,56,64,72,77,76,68,79,77,73,76,90,68,62,73,69,70,61,72,67,65,67,78,74,74,67,74,75,55,70,74,62,69,56
2019-12-01,68,80,71,69,72,68,65,61,77,63,69,61,57,66,76,76,59,76,60,60,71,71,70,67,56,56,49,67,80,60,62,59,67,76,77,68,71,74,69,66,68,54,62,67,69,52,73,68,53,66,54
2019-12-08,72,68,74,65,63,69,68,50,58,68,73,55,67,68,68,66,64,75,73,58,62,70,70,66,65,62,58,84,75,59,61,65,70,66,61,64,58,63,65,72,68,58,66,70,69,52,65,71,48,62,58
2019-12-15,81,86,81,68,67,71,78,48,58,73,78,78,69,71,73,88,84,82,73,57,78,78,69,70,73,66,63,74,90,70,67,76,75,77,70,72,79,70,70,62,86,69,70,70,68,70,80,76,70,75,59
2019-12-22,97,68,88,80,82,84,82,100,53,93,92,82,79,81,83,100,86,100,94,77,89,90,88,96,76,87,78,92,94,88,81,88,86,86,80,83,88,80,86,97,92,63,100,93,94,78,89,88,100,90,73
2019-12-29,100,78,91,77,82,95,90,70,87,88,88,64,83,90,98,93,87,97,91,84,85,96,96,94,93,100,88,100,94,77,88,100,89,100,97,100,98,100,95,100,91,100,88,93,100,74,90,100,97,94,93
2020-01-05,65,80,76,64,70,76,79,73,75,77,80,86,72,74,83,73,82,88,69,59,71,84,82,72,58,63,100,81,77,67,68,65,74,93,83,74,71,72,75,65,76,50,67,77,80,62,69,77,78,79,67
2020-01-12,82,58,73,68,69,72,74,65,75,74,81,71,73,69,77,74,77,76,73,62,77,80,76,82,77,69,69,91,80,77,60,70,74,79,64,75,79,84,73,75,84,83,72,81,74,49,75,85,66,79,80
2020-01-19,74,65,75,71,68,79,71,53,63,73,83,69,78,66,86,64,85,75,68,72,71,78,76,69,69,70,60,85,80,71,66,68,76,81,74,80,82,85,74,83,70,63,77,77,76,54,77,82,73,69,64
2020-01-26,93,40,66,65,64,65,64,51,61,65,76,65,57,63,74,74,70,68,65,55,67,71,61,59,76,66,66,78,80,59,59,48,59,67,45,70,74,76,67,58,64,44,58,68,70,35,67,66,61,63,55
