time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-07-07,66,73,64,62,60,64,61,66,66,64,62,81,75,58,60,44,69,58,71,54,62,67,57,69,54,66,58,61,68,59,62,65,55,68,63,67,70,61,58,43,66,62,62,70,60,56,63,72,61,64,64
2019-07-14,73,67,74,69,74,78,68,88,76,79,71,73,75,71,68,54,79,63,96,75,70,71,69,90,74,78,71,67,75,63,63,79,74,76,81,74,83,78,71,57,72,69,80,78,75,51,72,80,68,66,59
2019-07-21,82,66,74,66,74,81,72,93,64,78,67,86,88,70,74,51,65,63,79,68,76,73,63,74,68,76,70,69,74,60,69,75,73,72,63,71,86,81,70,60,70,87,67,77,90,53,78,75,58,65,83
2019-07-28,66,71,71,76,69,81,65,69,85,72,68,91,76,67,66,54,87,61,85,76,84,69,66,80,55,67,49,69,81,59,60,71,68,67,67,61,80,79,65,46,64,73,75,75,82,32,71,77,55,71,79
2019-08-04,63,73,67,69,67,77,59,78,51,67,68,62,64,61,58,46,77,62,78,79,72,65,60,72,48,76,63,66,71,56,64,67,64,68,72,62,83,65,65,49,70,58,77,72,65,54,64,75,62,65,57
2019-08-11,66,46,63,73,63,67,58,71,58,65,65,49,75,68,63,54,82,58,71,70,67,67,62,86,55,66,46,54,77,62,55,62,66,70,68,58,85,76,56,53,68,90,83,67,66,47,64,77,53,62,57
2019-08-18,61,63,66,76,62,68,64,63,74,61,62,62,78,62,75,50,70,61,59,44,57,68,57,66,59,69,67,67,81,39,60,63,67,61,70,58,69,63,61,56,57,85,71,66,64,69,65,64,63,62,56
2019-08-25,59,80,65,71,64,66,61,66,78,61,60,74,68,56,78,51,78,72,78,68,69,72,63,68,55,69,60,67,70,69,57,79,66,60,70,65,68,74,62,60,70,65,64,71,75,50,63,66,66,62,47
2019-09-01,60,64,68,72,65,75,63,87,82,66,66,64,73,61,69,52,77,68,77,60,68,77,68,79,60,75,51,77,83,60,58,67,64,68,72,61,72,66,68,41,66,65,62,75,76,44,65,67,59,68,64
2019-09-08,60,50,64,63,62,63,69,73,89,64,56,71,72,65,67,49,85,47,69,51,63,69,66,68,53,68,59,66,65,67,59,55,63,69,100,58,70,69,64,61,60,67,65,72,69,56,67,63,72,66,56
2019-09-15,60,54,72,84,62,69,61,58,67,63,63,57,66,65,67,51,66,57,75,58,58,73,68,77,51,70,65,73,79,52,58,75,72,68,75,65,69,70,65,48,69,73,67,76,71,67,73,71,58,55,56
2019-09-22,66,67,71,80,71,70,69,92,80,72,67,83,87,68,71,55,75,75,78,69,73,76,71,82,49,70,53,77,80,61,69,75,71,74,81,70,78,80,67,44,73,87,70,74,68,71,73,73,70,71,71
2019-09-29,74,87,84,75,87,84,85,91,89,84,86,88,89,92,83,75,96,78,88,84,91,89,96,92,73,87,64,81,100,68,85,95,93,86,86,88,76,86,84,87,76,81,83,91,90,63,92,83,77,88,56
2019-10-06,88,100,100,95,100,90,100,98,82,100,87,86,96,100,98,78,87,100,95,76,98,94,100,99,77,91,72,98,100,78,100,100,100,89,83,97,100,94,87,100,85,82,86,100,94,69,100,93,76,90,100
2019-10-13,83,59,72,76,81,77,84,79,79,78,81,91,82,83,69,67,82,84,90,72,73,82,76,94,68,80,57,68,94,60,78,75,85,73,92,73,81,83,76,86,78,82,79,84,85,60,75,79,67,79,47
2019-10-20,70,72,74,78,76,78,72,78,62,74,67,78,69,75,74,64,81,81,90,58,74,75,78,100,67,82,51,68,87,73,67,75,81,72,84,69,64,71,70,65,81,85,80,81,77,53,70,75,57,75,43
2019-10-27,60,66,71,77,75,75,72,84,54,73,62,76,85,65,74,57,70,71,75,62,67,82,66,88,100,92,66,84,78,63,68,62,73,74,80,73,77,81,72,66,68,62,73,74,80,43,69,72,70,66,62
2019-11-03,55,75,62,69,64,67,59,55,76,61,66,66,59,57,68,60,75,59,65,63,57,63,60,76,74,77,47,57,60,49,55,73,65,60,81,58,71,64,61,45,66,70,63,72,66,37,58,62,74,69,52
2019-11-10,54,86,68,65,63,68,65,70,57,63,64,83,64,57,73,59,82,64,71,57,67,68,70,83,93,79,46,72,64,54,68,65,64,65,71,61,72,64,64,54,67,78,63,70,60,48,64,66,61,66,61
2019-11-17,63,66,67,70,64,66,59,61,70,64,60,78,58,62,77,68,78,69,69,56,62,70,68,83,75,100,58,75,71,67,59,74,64,60,89,64,84,75,58,68,63,79,67,75,74,51,71,69,71,69,45
2019-11-24,57,48,66,61,60,60,57,60,60,58,54,74,60,55,64,62,73,64,67,48,61,59,63,74,52,79,55,73,66,61,58,60,57,64,75,67,80,61,60,48,63,56,60,67,62,48,63,63,51,62,63
2019-12-01,64,60,60,68,59,62,63,54,70,54,60,48,73,61,63,66,68,65,64,53,62,65,66,69,45,65,45,67,61,45,57,54,61,65,78,62,66,68,64,72,58,54,61,64,58,56,62,65,55,67,48
2019-12-08,63,64,53,64,57,57,62,57,66,56,62,56,64,55,62,54,61,63,70,54,56,54,62,73,64,61,43,71,69,54,54,47,57,58,62,56,68,65,62,58,58,56,59,63,55,36,57,59,59,68,57
2019-12-15,65,63,62,64,59,66,60,80,59,60,58,74,77,57,69,60,68,61,67,51,70,65,66,85,58,69,60,66,63,52,56,69,62,64,97,64,76,71,62,58,65,95,69,66,67,36,68,64,69,58,65
2019-12-22,80,60,73,74,65,70,69,86,37,71,69,67,76,66,79,71,84,69,72,53,80,69,67,89,62,87,65,72,76,71,68,74,62,71,63,73,83,79,69,55,82,75,83,75,72,78,69,76,73,74,47
2019-12-29,63,68,78,70,65,72,70,84,50,75,63,80,79,70,78,71,91,73,68,64,73,69,77,85,72,82,59,76,80,72,67,69,70,70,74,73,71,78,75,71,71,68,74,77,77,60,67,78,72,73,61
2020-01-05,60,65,72,85,63,74,73,66,67,67,60,72,81,68,70,68,77,64,83,75,67,64,78,84,73,78,78,61,68,60,68,69,65,68,80,66,82,76,70,67,67,79,70,72,74,59,65,73,78,66,51
2020-01-12,70,73,74,82,65,67,71,91,81,72,77,71,74,63,78,67,90,70,83,50,80,74,75,90,67,79,55,70,69,71,65,65,72,76,78,79,76,77,71,68,77,71,78,79,74,46,69,77,64,73,60
2020-01-19,73,57,78,71,66,69,78,74,65,77,80,83,80,69,71,61,74,71,77,59,77,72,79,92,66,83,72,71,78,67,68,79,68,69,73,77,92,81,75,69,80,50,84,78,75,57,70,68,71,76,64
2020-01-26,81,53,60,78,60,62,69,82,70,67,66,73,76,67,73,57,85,66,83,59,70,70,68,83,71,67,58,73,68,64,64,77,65,61,81,66,77,73,67,66,65,53,73,72,82,50,65,71,79,67,61
2020-02-02,82,58,67,76,59,65,64,54,47,67,67,66,75,61,69,49,72,62,66,48,63,66,70,77,58,72,57,78,70,53,63,63,65,71,64,68,73,65,66,60,75,72,67,68,68,74,59,66,62,67,53
2020-02-09,90,70,61,62,59,63,72,74,64,63,58,61,78,61,73,57,75,65,79,55,67,71,71,79,53,70,63,72,68,47,56,69,65,60,69,72,70,69,63,58,66,61,69,70,61,62,61,68,65,68,49
2020-02-16,63,77,64,63,60,58,71,68,53,65,57,92,74,68,60,49,76,66,79,53,71,62,66,76,65,65,45,50,71,42,58,74,67,66,62,63,69,67,60,45,67,75,70,68,68,53,63,67,67,69,51
2020-02-23,61,49,55,52,55,59,66,62,56,63,56,54,66,61,65,56,80,72,66,45,62,57,53,72,62,63,52,60,63,40,59,66,57,61,55,57,69,56,58,54,65,70,61,64,65,54,59,59,59,61,63
2020-03-01,65,53,65,64,60,63,63,73,54,63,59,61,56,63,62,64,77,73,78,51,63,65,65,71,56,69,51,59,65,61,57,55,63,60,48,71,63,76,62,60,70,72,60,71,75,40,66,64,59,61,43
2020-03-08,56,44,63,58,59,59,57,52,54,58,58,49,76,53,63,56,66,55,61,45,60,63,57,59,64,61,59,59,61,56,51,60,59,54,53,60,63,63,53,60,63,73,51,62,65,37,57,66,55,57,44
2020-03-15,55,57,59,70,60,62,61,69,65,64,67,83,78,63,64,58,80,65,66,63,67,70,64,69,63,67,60,63,70,53,63,59,56,59,45,67,67,66,64,62,63,77,68,66,70,49,61,64,75,65,71
2020-03-22,68,60,71,94,62,66,75,75,56,71,71,73,83,68,74,56,74,59,79,66,80,71,75,82,65,79,59,71,79,59,75,71,65,70,61,70,74,80,69,62,62,68,65,67,69,46,66,67,68,73,68
2020-03-29,60,59,60,86,64,67,68,80,43,67,67,69,87,69,69,58,67,58,82,74,75,71,69,83,60,62,58,69,69,68,73,81,64,62,74,69,73,66,70,84,71,80,66,69,76,66,74,70,81,82,70
2020-04-05,68,73,73,94,72,70,77,82,56,74,70,84,72,69,74,60,74,76,85,53,85,75,67,87,66,76,62,77,83,65,72,72,71,67,74,76,76,70,76,63,73,67,72,74,75,74,65,65,81,75,67
2020-04-12,61,80,72,84,67,75,77,90,67,76,71,74,77,66,75,70,77,71,81,56,82,79,87,91,62,85,72,76,71,71,71,76,66,66,76,79,80,72,77,67,74,88,68,74,78,74,70,64,64,76,80
2020-04-19,76,42,69,74,68,72,83,88,63,71,69,68,84,71,73,58,79,74,82,54,80,74,75,78,72,79,62,74,87,63,72,80,71,78,54,78,75,75,75,76,84,72,64,73,81,47,74,75,73,67,64
2020-04-26,64,78,73,76,63,72,61,87,67,70,64,82,75,65,65,59,73,66,72,63,76,75,71,71,62,71,64,63,72,62,67,68,65,70,56,75,78,61,72,73,60,51,69,69,79,59,65,74,75,69,44
2020-05-03,65,60,64,72,65,68,76,68,61,69,68,81,71,62,66,69,72,65,88,54,79,71,70,76,69,71,65,75,73,69,69,69,64,66,51,72,80,74,71,61,67,89,70,69,69,54,66,66,72,64,80
2020-05-10,61,54,68,68,61,73,71,72,66,66,66,95,69,61,65,68,70,60,71,56,65,70,65,83,56,72,68,59,74,67,66,68,64,63,53,65,68,72,63,67,70,74,60,66,69,46,60,70,61,64,69
2020-05-17,67,60,66,77,69,72,67,88,42,72,75,72,84,69,74,69,85,69,82,57,83,77,74,83,58,73,65,74,80,66,78,75,63,76,70,74,79,85,73,70,74,69,71,76,76,55,71,78,51,81,66
2020-05-24,72,69,71,81,66,73,82,89,53,75,72,81,65,64,75,62,89,74,83,59,81,76,75,76,69,81,66,68,75,66,67,65,63,77,69,79,85,77,73,80,88,62,81,75,68,57,69,70,79,73,53
2020-05-31,66,62,69,70,63,66,71,66,41,71,74,79,66,61,64,61,69,68,80,63,76,74,70,76,62,74,57,61,74,65,68,72,67,69,52,72,74,71,67,62,72,71,69,73,75,64,67,77,69,66,53
2020-06-07,62,51,69,80,64,62,75,77,57,70,71,73,69,61,62,58,66,64,83,66,66,74,61,76,64,73,62,66,76,60,68,79,61,64,55,66,79,70,67,58,71,77,63,68,82,53,60,78,77,69,66
2020-06-14,66,69,65,76,65,58,72,69,64,67,69,69,76,60,65,59,78,61,77,54,74,67,70,76,66,71,72,67,74,64,66,70,64,71,50,67,62,74,66,53,73,69,63,69,71,52,68,71,74,68,64
2020-06-21,66,60,67,88,63,62,69,71,37,67,73,65,70,60,63,61,69,55,71,61,72,76,66,71,63,71,42,54,75,57,66,70,62,69,43,65,64,69,62,72,73,57,65,69,67,64,62,69,64,66,37
2020-06-28,63,52,73,72,63,68,76,78,42,73,67,76,76,60,58,73,69,69,73,59,67,68,65,69,65,73,59,63,84,59,63,63,65,69,55,63,80,69,63,68,70,72,62,68,75,60,63,74,60,63,55
2020-07-05,59,65,72,84,65,68,71,82,55,69,71,72,68,59,72,57,78,60,88,68,76,67,70,78,53,68,70,52,81,72,70,63,64,70,69,56,72,69,62,64,73,68,63,72,66,58,64,71,59,62,41
2020-07-12,64,55,66,80,64,64,71,74,45,63,72,70,63,58,65,55,76,63,68,45,59,57,63,76,68,63,60,54,69,46,63,82,63,65,41,64,69,69,61,53,72,73,68,67,68,44,65,64,55,63,60
2020-07-19,65,54,68,62,64,65,74,69,50,67,75,81,63,56,61,59,77,63,73,53,75,65,74,77,69,85,46,51,70,57,67,76,59,68,68,65,69,69,61,61,68,59,67,69,72,30,66,69,64,61,75
2020-07-26,59,52,64,73,64,71,70,71,48,63,65,63,78,59,60,63,70,68,77,65,68,66,72,65,61,76,52,57,77,60,59,80,58,65,47,61,74,70,63,81,71,36,64,69,69,47,64,62,66,64,67
2020-08-02,59,63,66,73,61,56,57,50,55,64,68,58,62,59,65,52,63,60,74,53,65,63,64,72,51,71,71,59,72,62,56,58,58,69,46,61,69,66,57,37,63,66,60,65,74,52,64,61,62,63,49
2020-08-09,70,56,68,75,60,64,62,41,44,68,70,86,74,60,63,50,77,60,85,60,66,60,62,72,68,68,36,67,64,68,62,69,65,70,64,65,71,63,63,55,74,68,64,68,67,32,61,67,72,60,55
2020-08-16,58,62,68,62,62,66,56,52,55,60,72,73,68,56,60,53,61,59,73,61,63,64,64,71,50,58,60,66,71,61,58,66,61,71,61,62,71,64,65,57,70,35,62,68,75,67,63,60,63,58,50
2020-08-23,67,71,72,69,70,77,79,54,55,72,75,83,88,62,76,69,81,75,77,76,70,73,69,75,66,70,73,65,78,56,65,71,68,73,65,77,69,74,70,69,77,53,67,74,73,55,75,76,84,72,62
2020-08-30,82,47,79,94,77,81,77,86,57,75,83,87,80,66,80,71,86,75,75,66,78,84,78,80,73,79,76,78,84,69,74,84,68,79,83,69,80,76,73,76,81,64,79,87,83,86,78,73,92,75,59
2020-09-06,73,73,82,91,79,83,67,78,55,75,73,92,93,72,76,74,85,66,82,69,78,77,76,89,76,73,76,70,89,64,77,74,67,79,78,74,77,76,66,70,74,84,75,80,82,70,79,81,66,83,89
2020-09-13,58,51,63,71,70,65,83,74,54,64,69,79,75,64,73,60,74,61,77,51,68,65,69,69,68,72,61,61,76,66,64,83,61,68,50,68,83,78,60,61,69,59,70,72,63,63,72,81,71,65,55
2020-09-20,55,82,71,68,61,66,64,84,45,62,65,52,67,60,63,50,70,62,71,47,64,66,59,69,53,63,50,69,69,69,63,59,56,66,65,57,70,73,61,66,70,65,59,65,67,47,62,65,58,66,53
2020-09-27,61,38,62,62,58,61,73,83,44,61,55,58,63,53,63,56,57,52,64,49,57,64,61,69,61,62,56,50,77,59,61,63,57,56,67,58,72,61,59,62,64,95,57,59,71,54,65,64,54,62,59
2020-10-04,57,54,63,62,55,68,57,52,43,60,56,58,75,55,65,39,66,52,71,51,57,62,60,66,55,62,62,58,71,55,55,61,57,64,53,57,60,60,58,63,60,52,60,63,65,36,60,61,63,57,55
2020-10-11,57,48,62,60,53,58,48,77,53,59,61,60,75,56,53,46,56,52,63,42,63,62,59,60,56,54,53,43,64,55,55,66,56,58,68,61,59,67,59,45,66,43,54,61,68,36,62,69,63,58,55
2020-10-18,64,40,60,65,57,61,60,65,43,55,62,63,63,54,60,54,57,66,73,45,61,64,59,69,58,66,63,55,71,57,53,61,55,57,70,60,71,66,57,51,62,63,57,60,64,51,60,67,70,63,50
2020-10-25,100,86,92,100,75,100,94,100,85,99,100,90,100,79,100,100,100,89,100,100,100,100,96,100,87,98,100,100,96,100,90,95,87,100,86,100,97,100,100,89,100,75,100,87,100,100,99,100,100,100,65
2020-11-01,61,78,71,70,62,63,68,76,55,69,68,81,77,63,71,60,77,65,78,56,75,71,63,79,45,64,66,68,74,67,63,77,62,66,68,65,74,77,67,76,75,71,71,69,75,50,69,75,75,71,60
2020-11-08,54,55,66,57,56,64,58,61,53,60,68,74,85,55,64,57,58,62,66,52,73,59,57,70,59,59,53,56,73,66,53,73,59,55,78,56,61,61,62,44,64,85,66,63,70,50,58,64,59,59,46
2020-11-15,53,54,61,62,53,61,52,64,39,58,58,49,70,56,64,56,75,52,60,55,60,59,57,77,58,60,48,60,70,58,52,57,54,57,53,56,63,67,64,54,57,61,61,61,63,48,54,63,74,66,41
2020-11-22,65,46,63,59,56,66,63,77,36,62,61,52,66,54,70,43,71,54,70,66,69,60,64,68,53,61,60,71,65,63,50,54,58,56,41,66,71,65,63,45,69,65,68,60,64,46,52,60,61,59,42
2020-11-29,57,49,57,73,52,58,68,74,38,60,64,61,71,55,67,54,63,59,73,47,64,56,62,74,53,60,56,55,67,56,59,61,55,60,50,58,55,51,60,62,56,62,62,60,56,46,59,63,54,60,58
2020-12-06,59,67,64,68,55,70,60,81,49,60,62,63,78,56,64,55,86,54,70,52,71,61,64,73,49,53,57,58,72,59,57,59,59,62,66,65,65,67,59,58,65,49,61,67,55,46,56,64,55,62,51
2020-12-13,60,51,63,70,54,61,52,78,43,58,64,61,69,55,62,58,66,60,64,38,63,57,61,77,51,65,72,59,63,56,57,60,56,62,64,62,66,67,59,45,59,51,67,63,57,59,61,63,61,54,75
2020-12-20,67,59,61,76,61,75,63,90,40,64,68,50,72,60,63,60,71,56,72,46,75,68,70,79,66,68,69,62,68,67,62,72,60,63,71,70,79,71,69,46,74,73,72,69,71,70,66,74,81,72,57
