time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-07-07,80,73,89,80,88,81,73,84,74,85,91,84,81,82,74,70,81,75,81,86,81,77,78,80,69,79,87,70,89,80,82,82,73,80,86,78,82,78,79,84,80,84,84,83,78,72,82,84,84,74,81
2019-07-14,76,75,81,69,82,82,71,74,83,83,79,76,75,76,77,67,80,70,76,75,78,76,76,78,67,82,73,72,88,84,75,79,79,72,76,80,76,77,78,73,73,69,83,81,85,66,75,80,75,76,82
2019-07-21,78,87,88,76,85,81,83,87,63,86,81,75,69,80,73,71,82,80,79,89,84,79,78,88,63,80,81,73,90,85,79,87,78,76,81,77,81,79,80,87,79,59,77,85,80,74,79,92,73,75,82
2019-07-28,81,78,92,78,89,82,79,90,67,88,92,88,79,84,81,77,79,87,85,87,85,85,87,89,68,85,76,89,84,79,81,92,78,84,85,79,86,82,84,85,76,83,96,87,90,76,84,90,84,84,78
2019-08-04,72,82,92,75,85,78,73,85,62,81,86,94,81,78,74,68,78,68,75,75,83,80,81,81,60,73,67,71,87,77,79,91,77,76,72,74,81,76,80,74,80,78,91,80,78,65,75,82,75,76,67
2019-08-11,83,77,89,71,86,79,69,77,64,82,88,84,78,81,90,68,76,76,79,85,79,80,78,83,67,75,71,78,84,80,75,80,79,76,89,75,82,76,78,76,79,74,86,82,76,67,76,83,78,76,75
2019-08-18,83,59,90,75,85,86,68,78,69,83,93,66,79,85,97,67,79,82,84,79,82,78,78,83,67,83,79,86,90,73,76,86,76,80,77,78,74,74,86,72,78,77,88,80,86,58,84,81,77,75,92
2019-08-25,75,83,90,79,84,80,69,70,63,84,85,72,76,80,84,73,85,81,79,79,73,76,73,77,64,81,68,86,89,77,73,90,72,77,86,79,85,74,82,66,87,87,89,83,81,52,78,80,86,78,75
2019-09-01,76,73,91,75,81,76,73,76,66,82,83,74,76,76,81,77,78,73,79,87,70,74,78,77,68,78,72,79,83,71,72,74,72,73,72,80,80,72,81,69,79,82,80,80,77,88,75,79,80,76,71
2019-09-08,79,71,90,84,81,79,79,77,72,82,85,72,69,84,86,81,83,81,80,81,75,77,82,80,61,82,72,78,89,71,75,78,75,84,73,79,78,75,85,82,82,76,84,83,80,69,84,82,77,82,74
