time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-07-07,15,29,17,13,19,22,9,24,43,16,11,13,29,19,17,14,13,19,16,6,22,19,19,15,10,26,27,17,21,22,15,23,21,15,7,12,12,17,15,6,12,8,19,19,7,7,22,16,21,11,8
2019-07-14,12,49,27,16,25,20,18,33,44,25,17,21,32,27,25,10,21,27,27,25,30,31,19,22,32,29,27,15,35,45,26,31,28,20,22,23,10,30,22,21,9,31,20,24,27,7,32,24,12,28,17
2019-07-21,17,20,18,22,22,17,22,21,52,29,18,8,18,28,18,15,27,16,19,19,28,25,28,25,27,35,24,29,23,53,28,15,31,23,45,15,21,24,22,31,26,32,17,25,13,22,23,16,9,30,0
2019-07-28,13,10,23,22,22,22,15,17,37,20,18,21,12,17,10,10,13,23,11,6,23,24,23,17,23,37,14,11,14,26,20,22,24,16,15,15,10,23,20,12,12,16,12,21,17,21,20,20,16,19,17
2019-08-04,14,20,18,18,21,17,17,21,37,20,13,27,21,27,20,10,10,16,18,16,28,20,18,14,18,40,9,22,25,16,22,24,24,19,30,16,28,29,17,27,20,24,22,23,13,28,21,19,15,20,51
2019-08-11,12,29,15,21,21,16,17,24,21,18,14,13,20,23,18,8,16,9,13,34,25,17,21,23,24,43,27,24,24,13,18,26,28,14,22,13,8,12,18,18,18,16,14,15,20,14,26,17,18,20,25
2019-08-18,14,48,18,13,22,19,14,8,45,24,17,21,20,25,22,7,24,23,23,24,23,22,20,19,24,32,22,17,20,9,19,14,21,15,15,11,9,22,16,21,18,8,19,20,25,41,21,18,9,18,33
2019-08-25,18,38,16,32,21,18,19,16,45,16,17,23,17,18,23,13,14,28,15,18,21,18,14,20,31,35,4,17,19,34,16,14,20,21,50,14,14,14,16,18,15,31,20,19,19,14,21,17,15,26,25
2019-09-01,14,28,19,18,19,21,18,19,40,15,13,17,25,17,14,9,12,21,12,18,17,20,18,17,21,35,26,12,19,6,16,34,25,15,14,13,15,17,15,17,13,22,18,22,28,27,22,12,3,15,16
2019-09-08,12,9,16,18,23,20,14,12,24,16,16,22,11,24,21,17,27,24,27,26,21,23,24,17,19,29,22,17,21,12,24,18,23,18,0,12,11,18,19,23,19,30,16,21,20,20,23,16,20,21,32
