time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-07-07,61,56,52,49,47,54,48,59,47,51,53,62,68,46,53,56,64,52,70,60,58,49,54,53,53,64,42,71,55,60,49,50,51,54,56,59,64,60,56,44,57,68,58,53,46,70,54,56,57,64,45
2019-07-14,55,65,59,51,49,55,46,57,47,53,56,61,61,51,56,66,62,56,65,67,59,48,53,56,45,60,85,65,53,53,50,53,55,52,39,62,72,61,57,46,60,62,61,51,50,62,53,56,55,63,61
2019-07-21,60,84,56,61,51,58,53,51,52,53,54,51,61,47,60,73,72,50,59,59,58,51,56,49,52,61,78,52,63,57,54,58,54,59,39,56,60,58,57,71,66,54,54,54,57,76,53,59,55,59,60
2019-07-28,61,66,55,53,48,58,52,65,49,55,56,62,67,49,60,62,58,57,66,71,57,55,55,65,42,66,68,53,58,60,53,55,56,57,52,60,64,59,58,66,64,58,66,54,51,65,54,55,57,62,69
2019-08-04,57,82,55,59,50,57,49,61,59,54,59,55,60,50,59,78,60,62,67,73,57,59,54,56,49,60,80,55,60,56,55,62,57,52,33,57,69,65,60,55,66,74,73,56,56,59,55,56,60,61,58
2019-08-11,56,93,60,54,51,55,43,56,53,55,57,58,66,51,74,75,73,60,60,72,61,54,52,55,66,50,65,63,58,74,52,64,59,58,45,59,66,61,58,56,60,50,70,55,60,62,59,57,59,69,52
2019-08-18,59,57,54,63,50,58,54,57,61,56,61,67,65,51,72,58,61,59,58,62,53,54,50,59,62,63,86,71,63,80,54,69,57,57,41,65,69,63,62,57,61,52,71,55,51,57,56,60,65,59,60
2019-08-25,56,84,57,63,52,62,50,77,42,72,59,66,63,50,68,69,75,67,69,75,59,54,58,58,72,64,66,55,72,65,50,69,51,59,40,65,60,63,59,66,65,47,73,55,54,59,55,55,60,65,56
2019-09-01,63,78,55,67,50,59,60,65,56,63,62,47,73,49,62,69,67,63,65,69,55,58,56,55,66,66,70,51,59,68,56,70,58,64,51,68,66,59,62,63,64,74,66,59,59,70,58,61,71,68,53
2019-09-08,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,100,100
2019-09-15,80,72,81,77,74,80,79,72,79,78,78,81,83,71,84,98,85,83,83,87,79,68,75,74,83,84,80,87,82,94,79,78,86,86,49,90,79,85,79,66,78,73,79,80,84,96,76,84,83,88,68
