time,arts_entertainment,autos,beauty_fitness,books_lit,action_adventure,campaigns_elections,celebs,discrimination,entertainment_media,games_systems_consoles,health_news,infectious_diseases,law_enf,lottos,mobiles,online_vids,scifi_fantasy,sport_news,tv_shows,voice_vid_chat,weather,covid_cases,stay_at_home,mass_gathering_ban
2020-02-16,93,72,92,71,75,1,51,32,56,45,29,16,55,33,72,78,67,38,89,25,35,,,
2020-02-23,89,67,92,71,70,1,45,23,40,40,66,23,48,33,57,74,48,37,75,58,39,,,
2020-03-01,88,65,90,92,72,3,41,47,51,48,47,32,56,40,66,63,48,37,79,41,38,,,
2020-03-08,87,66,78,70,73,1,58,53,63,43,46,56,30,21,61,68,38,33,77,16,44,,,
2020-03-15,92,55,83,66,77,0,74,8,83,63,100,100,38,38,72,86,89,46,78,64,37,,,
2020-03-22,98,60,82,77,68,0,65,7,81,49,18,83,45,22,62,86,100,32,71,93,31,,,
2020-03-29,99,62,83,83,80,0,72,22,85,58,35,78,45,19,54,89,41,24,71,54,43,,,
2020-04-05,94,65,92,72,67,0,59,15,74,68,72,75,52,19,59,96,71,28,83,24,42,,,
2020-04-12,100,68,88,74,88,0,57,22,84,100,35,55,64,40,79,79,50,21,80,47,39,,,
2020-04-19,91,70,90,81,72,0,58,44,81,59,69,39,45,20,61,80,85,66,69,39,39,,,
2020-04-26,89,70,85,77,51,0,55,51,86,53,18,28,39,30,64,82,74,31,65,23,40,,,
2020-05-03,95,72,95,78,89,0,54,29,66,65,44,21,50,30,68,82,69,28,72,15,48,,,
2020-05-10,89,73,93,72,74,0,56,7,79,56,53,28,78,36,71,66,54,28,81,39,42,,,
2020-05-17,85,74,92,57,69,0,69,37,71,62,27,21,40,48,55,60,58,28,66,71,51,,,
2020-05-24,81,76,85,57,62,0,57,52,51,53,9,19,65,26,61,62,46,18,54,16,47,,,
2020-05-31,77,81,76,57,71,2,61,72,59,40,17,16,95,45,60,58,36,14,58,15,63,,,
2020-06-07,82,80,86,56,77,0,58,89,48,75,9,12,77,50,74,56,41,18,74,8,71,,,
2020-06-14,76,84,87,52,69,0,68,45,52,58,18,14,68,30,61,78,55,4,62,48,57,,,
2020-06-21,81,85,87,47,57,0,60,100,63,60,28,14,36,34,53,69,47,44,59,25,52,,,
2020-06-28,81,83,81,49,72,0,77,54,52,38,28,15,67,32,69,54,77,51,57,33,59,,,
2020-07-05,81,81,80,53,68,0,63,47,49,49,85,19,48,40,58,56,61,22,60,58,70,,,
2020-07-12,83,83,77,52,73,0,86,39,69,50,19,18,64,37,76,70,57,52,66,8,45,,,
2020-07-19,82,79,87,47,59,0,57,16,64,42,10,19,38,32,70,65,36,34,62,26,52,,,
2020-07-26,83,85,88,53,36,1,69,16,60,50,39,15,58,36,73,67,54,54,72,26,47,,,
2020-08-02,83,88,83,44,66,0,65,16,59,50,28,16,58,26,68,72,44,53,60,77,36,,,
2020-08-09,83,92,86,48,68,1,60,47,69,58,56,18,62,22,63,71,35,41,70,17,41,,,
2020-08-16,83,77,86,51,35,1,73,31,66,49,28,11,54,22,58,83,83,44,64,42,34,,,
2020-08-23,87,75,81,64,53,0,71,46,54,63,37,15,59,21,73,85,39,51,67,33,50,,,
2020-08-30,85,75,77,76,64,1,54,46,79,46,54,16,63,26,65,87,68,54,69,16,40,,,
2020-09-06,90,72,77,75,84,1,63,77,75,27,46,15,78,41,55,89,35,55,70,0,51,,,
2020-09-13,88,67,86,82,59,1,61,30,69,59,46,13,66,44,72,87,76,43,81,40,27,,,
2020-09-20,87,69,85,82,65,1,54,75,51,49,36,18,70,31,79,73,72,43,68,24,34,,,
2020-09-27,84,67,72,70,95,2,75,54,55,37,28,16,54,32,70,81,35,51,72,17,33,,,
2020-10-04,87,64,78,62,52,2,84,47,51,41,0,12,74,52,72,73,35,48,62,8,29,,,
2020-10-11,80,62,78,69,43,1,70,57,69,53,30,13,48,46,85,85,46,35,67,18,40,,,
2020-10-18,84,64,80,62,63,2,65,24,54,38,39,15,48,45,56,68,32,57,77,35,63,,,
2020-10-25,87,66,75,58,75,2,62,33,58,49,39,16,44,40,68,72,68,31,70,43,37,,,
2020-11-01,72,51,55,51,71,100,92,46,37,33,27,12,44,28,58,64,77,47,56,0,29,,,
2020-11-08,83,62,77,53,85,8,100,40,55,94,19,19,66,36,57,74,72,23,89,42,45,,,
2020-11-15,81,60,88,52,61,2,81,32,51,54,68,14,52,43,74,71,86,42,70,17,32,,,
2020-11-22,81,55,81,55,65,1,69,24,76,88,39,13,55,41,70,60,85,34,75,8,23,,,
2020-11-29,84,61,84,59,62,1,65,24,61,78,19,16,46,35,57,68,84,37,68,42,25,,,
2020-12-06,82,55,77,59,49,0,67,40,43,56,49,17,56,39,81,64,67,38,63,52,24,,,
2020-12-13,81,54,81,49,51,1,62,24,61,53,20,16,65,34,84,83,96,35,58,95,28,,,
2020-12-20,87,60,74,50,73,0,72,18,54,91,11,17,42,47,68,78,90,34,72,37,50,,,
