time,arts_entertainment,autos,beauty_fitness,books_lit,action_adventure,campaigns_elections,celebs,discrimination,entertainment_media,games_systems_consoles,health_news,infectious_diseases,law_enf,lottos,mobiles,online_vids,scifi_fantasy,sport_news,tv_shows,voice_vid_chat,weather,covid_cases,stay_at_home,mass_gathering_ban
2020-02-16,77,72,81,59,53,5,61,44,51,50,54,18,35,67,52,75,29,29,74,26,39,,,
2020-02-23,81,77,82,70,56,6,64,46,54,44,53,32,57,62,54,81,42,44,78,32,42,,,
2020-03-01,80,81,84,70,54,15,55,69,73,41,91,57,58,66,52,74,60,39,74,26,51,,,
2020-03-08,75,70,76,51,54,5,80,60,60,42,80,100,55,62,55,85,47,32,74,63,44,,,
2020-03-15,66,56,75,42,65,3,68,35,92,62,65,90,39,54,36,74,46,30,56,100,39,,,
2020-03-22,67,48,65,48,56,1,61,8,70,63,59,68,30,60,32,83,59,39,65,60,32,,,
2020-03-29,66,48,67,52,43,1,56,18,88,73,44,57,31,50,36,61,57,12,70,45,28,,,
2020-04-05,66,51,70,51,56,2,55,28,65,58,46,54,34,53,32,74,71,18,67,38,33,,,
2020-04-12,69,52,71,50,67,1,60,14,72,83,77,39,39,55,46,71,57,25,76,24,40,,,
2020-04-19,68,53,72,55,63,1,51,29,79,53,66,34,31,51,31,66,66,25,69,45,36,,,
2020-04-26,69,56,75,52,67,1,53,18,58,62,36,28,17,51,37,67,38,44,68,48,32,,,
2020-05-03,67,59,67,54,61,1,49,23,79,66,40,28,25,50,42,65,77,22,74,33,41,,,
2020-05-10,64,57,67,49,66,1,52,28,56,69,41,24,32,60,44,55,54,25,68,27,36,,,
2020-05-17,65,62,70,48,42,2,53,22,70,62,68,19,31,71,39,64,51,24,71,31,34,,,
2020-05-24,62,62,69,52,53,2,68,41,65,49,28,16,51,65,36,47,49,23,63,40,33,,,
2020-05-31,59,59,63,46,41,4,76,70,69,53,40,14,74,69,33,62,33,20,52,9,37,,,
2020-06-07,59,65,74,46,57,2,71,67,67,75,27,19,67,62,38,67,57,22,57,27,27,,,
2020-06-14,61,65,72,46,64,1,57,41,49,51,55,14,54,58,34,59,43,20,60,25,45,,,
2020-06-21,59,64,75,40,37,2,59,57,63,40,28,16,47,62,38,56,31,42,58,13,33,,,
2020-06-28,57,61,63,47,42,1,68,34,42,38,24,18,42,61,31,55,35,23,58,16,23,,,
2020-07-05,58,66,70,40,55,1,67,31,59,37,38,20,34,55,37,56,32,22,56,16,35,,,
2020-07-12,59,70,67,41,45,2,62,32,56,39,59,16,33,63,40,54,46,22,62,26,25,,,
2020-07-19,61,70,76,47,50,2,54,20,58,57,15,17,31,61,40,59,46,27,61,30,40,,,
2020-07-26,60,70,77,42,48,2,57,29,45,47,45,18,37,70,34,49,46,28,63,10,35,,,
2020-08-02,58,67,67,45,55,2,60,32,56,41,39,14,39,52,36,59,55,32,62,17,45,,,
2020-08-09,57,64,66,39,44,2,54,36,47,46,24,15,37,54,38,49,38,42,66,23,40,,,
2020-08-16,58,65,70,39,55,2,66,25,48,57,48,13,34,54,35,63,55,28,60,26,35,,,
2020-08-23,61,66,73,42,55,2,70,37,60,56,24,13,36,52,41,57,54,26,65,22,33,,,
2020-08-30,61,68,64,44,57,2,53,26,51,46,23,13,40,63,45,69,37,54,54,38,35,,,
2020-09-06,59,57,61,55,55,2,50,15,56,54,28,11,30,59,38,69,57,59,59,29,32,,,
2020-09-13,58,59,64,46,54,3,45,37,56,57,42,13,27,51,43,69,43,46,56,13,29,,,
2020-09-20,58,60,65,54,45,4,45,40,49,53,60,13,35,61,34,74,46,43,58,28,26,,,
2020-09-27,58,58,59,46,44,5,82,34,43,41,19,14,28,49,33,67,41,38,55,23,32,,,
2020-10-04,55,58,61,40,43,6,76,38,49,51,58,12,31,53,41,56,32,44,57,29,24,,,
2020-10-11,53,56,55,43,53,4,45,33,62,41,20,13,34,53,43,53,51,27,55,17,28,,,
2020-10-18,50,58,61,41,43,6,54,17,32,38,20,11,16,47,33,52,41,24,55,31,25,,,
2020-10-25,54,57,61,40,85,7,49,34,41,34,30,12,23,57,34,49,73,49,54,20,33,,,
2020-11-01,48,48,54,35,55,100,100,23,50,45,14,8,17,52,42,53,52,23,44,37,22,,,
2020-11-08,54,50,60,40,53,10,78,31,48,100,30,13,33,55,41,51,36,18,70,20,27,,,
2020-11-15,52,55,59,40,39,3,61,30,57,60,10,14,27,51,45,50,49,15,55,33,21,,,
2020-11-22,47,49,54,30,36,1,55,22,45,57,30,10,24,51,33,45,71,18,48,7,20,,,
2020-11-29,52,55,63,37,38,1,49,22,53,53,24,14,29,52,36,56,58,29,59,26,27,,,
2020-12-06,54,55,65,37,49,2,44,15,55,61,35,16,23,47,31,52,56,28,54,30,19,,,
2020-12-13,50,52,52,41,43,2,50,21,59,62,20,16,24,62,32,54,40,26,52,24,44,,,
2020-12-20,49,44,53,32,40,1,46,15,46,70,16,15,19,61,32,53,79,25,57,15,26,,,
