time,arts_entertainment,autos,beauty_fitness,books_lit,action_adventure,campaigns_elections,celebs,discrimination,entertainment_media,games_systems_consoles,health_news,infectious_diseases,law_enf,lottos,mobiles,online_vids,scifi_fantasy,sport_news,tv_shows,voice_vid_chat,weather,covid_cases,stay_at_home,mass_gathering_ban
2020-02-02,63,65,68,66,58,2,69,24,59,42,57,22,59,100,73,68,42,72,68,37,78,,False,False
2020-02-09,63,64,66,64,53,1,72,45,68,47,53,22,51,60,77,66,51,40,63,21,71,,False,False
2020-02-16,64,67,67,64,65,1,53,28,62,43,52,20,62,54,76,65,36,33,71,33,63,,False,False
2020-02-23,59,66,69,70,62,1,48,43,52,39,43,28,69,58,58,66,40,44,65,43,52,,False,False
2020-03-01,59,69,70,68,56,2,58,29,62,40,46,32,52,61,87,70,43,39,69,39,68,,False,False
2020-03-08,55,65,65,44,64,2,67,20,55,37,59,62,45,52,55,58,28,38,59,22,54,,False,False
2020-03-15,57,59,59,44,63,0,70,18,82,64,57,100,64,46,45,60,28,41,55,49,50,,False,False
2020-03-22,60,59,65,55,65,0,62,15,81,59,55,79,57,31,58,65,54,22,67,65,43,,False,False
2020-03-29,61,59,60,55,60,0,56,8,76,63,47,70,56,31,55,67,37,22,59,21,51,,False,False
2020-04-05,63,61,62,56,66,0,57,10,78,73,44,73,50,28,55,61,41,24,67,42,50,,False,False
2020-04-12,63,70,67,55,62,0,65,10,73,74,64,51,56,31,58,66,55,37,64,28,77,,False,False
2020-04-19,62,69,69,54,72,0,63,16,80,66,75,46,56,35,68,60,48,22,72,38,73,,False,False
2020-04-26,61,74,70,54,62,0,56,24,79,67,39,30,42,33,63,59,51,28,65,39,39,,False,False
2020-05-03,60,75,68,50,69,0,53,22,67,56,58,29,54,35,55,57,33,27,59,45,47,,False,False
2020-05-10,60,78,78,47,56,0,59,13,71,53,48,28,55,35,57,58,45,24,60,74,47,,False,False
2020-05-17,58,79,81,44,58,0,61,19,69,63,40,21,51,36,48,53,46,22,63,100,55,,False,False
2020-05-24,56,80,76,41,69,0,70,18,67,56,53,20,79,43,48,55,42,16,63,13,61,,False,False
2020-05-31,55,77,74,46,62,0,77,71,59,65,39,16,94,38,49,53,32,17,54,13,66,,False,False
2020-06-07,58,83,76,47,64,0,65,85,62,72,24,16,82,44,46,55,36,25,67,35,62,,False,False
2020-06-14,58,77,78,44,66,0,65,61,52,63,24,16,88,39,45,57,41,25,55,15,29,,False,False
2020-06-21,58,79,71,46,63,1,64,100,74,53,41,22,55,35,49,55,32,26,58,14,71,,False,False
2020-06-28,59,75,73,44,65,0,78,29,64,52,13,20,51,39,51,59,43,28,60,20,59,,False,False
2020-07-05,59,76,75,45,53,0,73,26,68,50,51,22,54,42,49,57,23,21,53,27,51,,False,False
2020-07-12,57,78,69,43,68,1,91,28,62,63,43,25,73,35,49,56,46,22,59,30,40,,False,False
2020-07-19,59,78,70,46,69,0,57,30,64,55,22,23,55,39,49,55,42,24,63,31,47,,False,False
2020-07-26,59,77,67,47,61,0,65,41,64,53,52,19,62,42,38,60,40,38,61,17,52,,False,False
2020-08-02,58,75,65,48,51,0,74,31,69,52,64,17,60,31,57,59,40,33,61,21,27,,False,False
2020-08-09,59,77,68,51,68,1,65,32,68,50,30,17,55,39,58,65,46,56,63,14,46,,False,False
2020-08-16,57,72,65,63,50,1,78,36,72,58,52,18,61,32,57,73,41,66,55,28,45,,False,False
2020-08-23,62,69,63,64,66,0,75,30,58,48,71,17,70,35,61,70,41,49,61,25,97,,False,False
2020-08-30,60,72,65,68,73,0,60,25,64,52,29,16,67,40,56,77,40,55,63,54,45,,False,False
2020-09-06,60,68,66,65,76,0,54,27,86,50,58,16,58,36,62,72,47,77,63,50,39,,False,False
2020-09-13,58,68,67,71,68,0,64,28,70,52,87,13,45,32,60,77,50,44,70,35,70,,False,False
2020-09-20,58,68,65,68,53,2,51,28,78,56,49,14,45,35,72,72,37,59,68,29,52,,False,False
2020-09-27,56,69,63,62,61,2,79,29,51,47,46,14,47,37,53,65,38,50,57,23,36,,False,False
2020-10-04,57,69,61,58,55,2,76,29,49,52,34,14,34,38,52,62,43,46,61,21,71,,False,False
2020-10-11,54,66,60,48,56,1,60,23,46,49,22,12,55,45,62,54,40,51,61,31,40,,False,False
2020-10-18,55,64,60,50,58,2,62,18,54,34,72,13,61,39,54,62,32,49,56,21,44,,False,False
2020-10-25,53,61,55,50,87,2,57,25,42,38,18,14,62,40,51,60,64,41,55,19,64,,False,False
2020-11-01,49,55,55,42,45,100,85,25,48,49,41,11,57,43,49,52,43,48,49,20,32,,False,False
2020-11-08,56,63,65,49,59,9,100,27,63,100,43,15,54,37,55,58,43,40,65,12,42,,False,False
2020-11-15,55,62,59,50,58,2,66,18,54,87,44,16,53,40,56,58,42,29,57,26,34,,False,False
2020-11-22,53,59,62,40,53,1,59,16,69,96,22,14,57,40,42,57,60,36,59,21,50,,False,False
2020-11-29,54,62,67,50,53,1,64,24,57,63,56,18,36,43,55,62,51,38,59,35,54,,False,False
2020-12-06,57,62,67,46,49,1,70,7,73,68,39,18,56,45,47,57,61,52,63,31,43,,False,False
2020-12-13,56,63,66,47,51,1,62,14,57,83,40,21,52,49,52,53,67,81,61,38,59,,False,False
2020-12-20,60,62,70,39,66,0,73,18,70,95,48,18,53,56,53,60,54,36,61,21,57,,False,False
